Date,Wilayah,Lokasi,Engine,Irigator,Jenis Irigator,Plan Time,Luas Siram,Kecepatan Rata-rata,Tebal Siram,Prepare Time,Operating Time,Waiting Time,Repair,Down Time,Standby,Off Time,Tot. Oper. Time,Total Avail,Total Time,% Availability,% Utilization,Air,Solar Terpakai (ltr),Biaya Solar (Std),Biaya Upah,Biaya Alat,Biaya Total,Rp/Ha,Ha/Hari,Ha/Jam,Solar Ltr/jam,Solar Ltr/Ha,Jenis Engine
24-Jun,AW11,142F,DEC0039,BTI0038,BTI,"11,00","2,08","40,00","18,00","4,00","8,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","66,67","400,00",89,Rp1.568.960,Rp347.897,Rp1.007.976,Rp2.924.833,Rp1.406.170,"2,08","0,26","11,13","42,79",DEC
24-Jun,AW11,130B,DEM0038,BTI0054,BTI,"22,00","3,04","40,00","18,00","4,00","11,00","3,00","1,00","0,00","0,00","5,00","15,00","23,00","24,00","95,83","61,11","580,00",127,Rp1.147.773,Rp722.121,Rp1.212.563,Rp3.082.457,Rp1.013.966,"3,04","0,28","11,55","41,78",DEM
24-Jun,AW11,140F,DED0028,BTI0083,BTI,"11,00","2,53","40,00","21,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","614,00",133,Rp1.778.084,Rp473.556,Rp1.460.184,Rp3.711.824,Rp1.467.124,"2,53","0,23","12,09","52,57",DED
24-Jun,AW11,141C,DED0028,BTI0083,BTI,"11,00","1,75","40,00","21,00","5,00","7,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","58,33","347,00",73,Rp1.131.508,Rp432.161,Rp929.208,Rp2.492.877,Rp1.424.501,"1,75","0,25","10,43","41,71",DED
24-Jun,AW11,142C,DEM0043,BTI0084,BTI,"22,00","4,12","30,00","20,00","4,00","19,00","1,00","0,00","0,00","0,00","0,00","23,00","24,00","24,00","100,00","79,17","760,00",200,Rp1.982.517,Rp796.694,Rp2.094.427,Rp4.873.638,Rp1.182.922,"4,12","0,22","10,53","48,54",DEM
24-Jun,AW11,135C,DEC0044,ITI0011,ITI,"22,00","5,60","40,00","18,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","906,00",195,Rp3.922.400,Rp864.952,Rp2.519.940,Rp7.307.292,Rp1.304.874,"5,60","0,28","9,75","34,82",DEC
24-Jun,AW11,136B1,DEM0041,ITI0178,ITI,"22,00","5,32","40,00","18,00","2,00","19,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","86,36","855,00",199,Rp1.982.517,Rp808.236,Rp2.094.427,Rp4.885.180,Rp918.267,"5,32","0,28","10,47","37,41",DEM
24-Jun,AW11,131B,DEM0044,ITI0010,ITI,"22,00","4,80","40,00","20,00","1,50","17,50","1,00","0,00","0,00","0,00","4,00","19,00","24,00","24,00","100,00","87,50","740,00",189,Rp1.826.003,Rp777.870,Rp1.929.079,Rp4.532.952,Rp944.365,"4,80","0,27","10,80","39,38",DEM
24-Jun,AW11,137D,SPC0061,ITI0007,ITI,"22,00","4,20","30,00","20,00","4,00","19,00","1,00","0,00","0,00","0,00","0,00","23,00","24,00","24,00","100,00","79,17","760,00",133,Rp4.431.256,Rp799.860,Rp3.118.432,Rp8.349.548,Rp1.987.988,"4,20","0,22","7,00","31,67",SPC
24-Jun,AW11,129C,SPC0113,ITI0009,ITI,"22,00","5,09","40,00","18,00","2,00","18,00","1,00","0,00","0,00","0,00","3,00","20,00","24,00","24,00","100,00","85,71","750,00",117,Rp4.198.032,Rp785.097,Rp2.954.304,Rp7.937.433,Rp1.559.417,"5,09","0,28","6,50","22,99",SPC
24-Jun,AW11,135J,SPC0099,ITI0236,ITI,"22,00","6,16","40,00","18,00","0,50","22,00","0,00","0,00","0,00","0,00","1,50","22,50","24,00","24,00","100,00","97,78","781,00",178,Rp5.130.928,Rp882.024,Rp3.610.820,Rp9.623.772,Rp1.562.301,"6,16","0,28","8,09","28,90",SPC
24-Jun,AW11,124G,SPE0019,ITI0293,ITI,"22,00","5,33","40,00","21,00","2,00","19,00","0,00","0,00","0,00","0,00","3,00","21,00","24,00","24,00","100,00","90,48","810,00",0,Rp3.040,Rp806.574,Rp5.821.752,Rp6.631.366,Rp1.244.159,"5,33","0,28","0,00","0,00",SPE
24-Jun,AW12,145F1,SPC0093,BTI0029,BTI,"22,00","4,50","30,00","20,00","1,00","19,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","86,36","950,00",175,Rp4.431.256,Rp814.950,Rp3.118.432,Rp8.364.638,Rp1.858.808,"4,50","0,24","9,21","38,89",SPC
24-Jun,AW12,145M,DED0027,BTI0044,BTI,"22,00","5,69","40,00","22,00","2,00","20,00","0,00","0,00","0,00","2,00","0,00","22,00","24,00","24,00","100,00","83,33","1.000,00",200,Rp3.232.880,Rp804.573,Rp2.654.880,Rp6.692.333,Rp1.176.157,"5,69","0,28","10,00","35,15",DED
24-Jun,AW12,139M,SPC0094,BTI0059,BTI,"22,00","5,64","40,00","24,00","2,00","20,00","0,00","0,00","0,00","2,00","0,00","22,00","24,00","24,00","100,00","83,33","811,00",143,Rp4.664.480,Rp802.539,Rp3.282.560,Rp8.749.579,Rp1.551.344,"5,64","0,28","7,15","25,35",SPC
24-Jun,AW12,155G1,DEC0035,ITI0170,ITI,"8,25","1,15","40,00","18,00","1,00","4,00","0,00","0,00","0,00","4,00","0,00","5,00","9,00","9,00","100,00","44,44","250,00",20,Rp784.480,Rp273.706,Rp503.988,Rp1.562.174,Rp1.358.412,"1,15","0,29","5,00","17,39",DEC
24-Jun,AW12,155G1,DEC0035,ITI0180,ITI,"11,00","3,00","40,00","18,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","400,00",100,Rp2.157.320,Rp492.660,Rp1.385.967,Rp4.035.947,Rp1.345.316,"3,00","0,27","9,09","33,33",DEC
24-Jun,AW12,144E,DED0023,ITI0181,ITI,"21,08","4,67","40,00","23,00","2,00","16,00","1,00","0,00","0,00","4,00","0,00","18,00","23,00","23,00","100,00","69,57","800,00",168,Rp2.586.304,Rp766.971,Rp2.123.904,Rp5.477.179,Rp1.172.843,"4,67","0,29","10,50","35,97",DED
24-Jun,AW12,145B,DEM0039,ITI0077,ITI,"22,00","4,32","40,00","20,50","2,00","15,00","0,00","5,00","0,00","2,00","0,00","17,00","19,00","24,00","79,17","78,95","750,00",157,Rp1.565.145,Rp773.629,Rp1.653.495,Rp3.992.269,Rp924.136,"4,32","0,29","10,47","36,34",DEM
24-Jun,AW12,157N,SPC0141,ITI0034,ITI,"11,00","2,26","40,00","19,00","1,00","7,00","1,00","0,00","0,00","0,00","3,00","8,00","12,00","12,00","100,00","77,78","350,00",85,Rp1.632.568,Rp299.346,Rp1.148.896,Rp3.080.810,Rp1.363.190,"2,26","0,32","12,14","37,61",SPC
24-Jun,AW12,157H,SPC0141,ITI0034,ITI,"9,17","2,46","40,00","19,00","1,00","8,00","1,00","0,00","0,00","0,00","0,00","9,00","10,00","10,00","100,00","80,00","400,00",99,Rp1.865.792,Rp470.709,Rp1.313.024,Rp3.649.525,Rp1.483.547,"2,46","0,31","12,38","40,24",SPC
24-Jun,AW12,145G,SPC0162,ITI0073,ITI,"22,00","3,57","30,00","20,00","2,00","16,00","4,00","0,00","0,00","0,00","2,00","18,00","24,00","24,00","100,00","72,73","820,00",165,Rp3.731.584,Rp774.606,Rp2.626.048,Rp7.132.238,Rp1.997.826,"3,57","0,22","10,31","46,22",SPC
24-Jun,AW12,147G,SPC0223,ITI0079,ITI,"22,00","4,40","40,00","18,00","2,00","17,00","1,00","0,00","0,00","4,00","0,00","19,00","24,00","24,00","100,00","70,83","740,00",140,Rp3.964.808,Rp772.140,Rp2.790.176,Rp7.527.124,Rp1.710.710,"4,40","0,26","8,24","31,82",SPC
24-Jun,AW12,156A1,SPC0137,ITI0084,ITI,"21,08","4,50","40,00","20,00","2,00","16,00","1,00","0,00","0,00","0,00","4,00","18,00","23,00","23,00","100,00","84,21","800,00",170,Rp3.731.584,Rp845.656,Rp2.626.048,Rp7.203.288,Rp1.600.731,"4,50","0,28","10,63","37,78",SPC
24-Jun,AW12,156J,SPC0116,ITI0111,ITI,"22,00","4,51","30,00","20,00","2,00","17,00","3,00","0,00","0,00","0,00","2,00","19,00","24,00","24,00","100,00","77,27","760,00",140,Rp3.964.808,Rp807.536,Rp2.790.176,Rp7.562.520,Rp1.676.834,"4,51","0,27","8,24","31,04",SPC
24-Jun,AW12,146C,SPC0218,ITI0153,ITI,"3,67","0,84","40,00","20,00","1,00","3,00","0,00","0,00","0,00","0,00","0,00","4,00","4,00","4,00","100,00","75,00","150,00",32,Rp699.672,Rp404.856,Rp492.384,Rp1.596.912,Rp1.901.086,"0,84","0,28","10,67","38,10",SPC
24-Jun,AW12,156C,SPC0144,ITI0158,ITI,"22,00","4,41","30,00","20,00","3,00","17,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","77,27","941,00",195,Rp3.964.808,Rp814.752,Rp2.790.176,Rp7.569.736,Rp1.716.493,"4,41","0,26","11,47","44,22",SPC
24-Jun,AW12,146H,SPC0126,ITI0180,ITI,"22,00","5,07","40,00","18,00","2,00","18,00","0,00","0,00","0,00","4,00","0,00","20,00","24,00","24,00","100,00","75,00","802,00",180,Rp4.198.032,Rp787.618,Rp2.954.304,Rp7.939.954,Rp1.566.066,"5,07","0,28","10,00","35,50",SPC
24-Jun,AW12,157B1,SPC0090,ITI0291,ITI,"22,00","4,50","40,00","19,00","2,00","18,00","4,00","0,00","0,00","0,00","0,00","20,00","24,00","24,00","100,00","75,00","720,00",160,Rp4.198.032,Rp765.675,Rp2.954.304,Rp7.918.011,Rp1.759.558,"4,50","0,25","8,89","35,56",SPC
24-Jun,AW13,158K,SPC0160,BTI0036,BTI,"11,00","1,20","30,00","20,00","1,00","5,00","0,00","0,00","0,00","0,00","6,00","6,00","12,00","12,00","100,00","83,33","315,00",41,Rp1.166.120,Rp435.750,Rp820.640,Rp2.422.510,Rp2.018.758,"1,20","0,24","8,20","34,17",SPC
24-Jun,AW13,158G,DED0021,ITI0035,ITI,"11,00","2,74","40,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","526,00",110,Rp1.778.084,Rp482.091,Rp1.460.184,Rp3.720.359,Rp1.357.795,"2,74","0,25","10,00","40,15",DED
24-Jun,AW13,158T,DED0022,ITI0037,ITI,"11,00","2,50","30,00","20,00","1,00","10,00","0,00","1,00","0,00","0,00","0,00","11,00","11,00","12,00","91,67","90,91","500,00",80,Rp1.616.440,Rp506.210,Rp1.327.440,Rp3.450.090,Rp1.380.036,"2,50","0,25","8,00","32,00",DED
24-Jun,AW13,148B,DED0026,ITI0242,ITI,"10,08","0,95","30,00","20,00","2,00","6,00","2,00","0,00","0,00","0,00","1,00","8,00","11,00","11,00","100,00","60,00","300,00",60,Rp969.864,Rp422.200,Rp796.464,Rp2.188.528,Rp2.303.714,"0,95","0,16","10,00","63,16",DED
24-Jun,AW13,154K,SPC0092,ITI0117,ITI,"11,00","2,70","30,00","20,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","379,00",100,Rp2.565.464,Rp517.050,Rp1.805.408,Rp4.887.922,Rp1.810.341,"2,70","0,25","9,09","37,04",SPC
24-Jun,AW13,158I,SPC0065,ITI0118,ITI,"11,00","2,60","30,00","20,00","1,00","10,00","0,00","1,00","0,00","0,00","0,00","11,00","11,00","12,00","91,67","90,91","510,00",111,Rp2.332.240,Rp511.630,Rp1.641.280,Rp4.485.150,Rp1.725.058,"2,60","0,26","11,10","42,69",SPC
24-Jun,AW13,158R,SPC0101,ITI0159,ITI,"11,00","2,50","30,00","20,00","1,00","10,00","0,00","1,00","0,00","0,00","0,00","11,00","11,00","12,00","91,67","90,91","412,00",78,Rp2.332.240,Rp506.210,Rp1.641.280,Rp4.479.730,Rp1.791.892,"2,50","0,25","7,80","31,20",SPC
24-Jun,AW13,149D,SPC0091,ITI0198,ITI,"11,00","2,20","30,00","20,00","1,00","10,00","0,00","0,00","0,00","1,00","0,00","11,00","12,00","12,00","100,00","83,33","390,00",78,Rp2.332.240,Rp489.950,Rp1.641.280,Rp4.463.470,Rp2.028.850,"2,20","0,22","7,80","35,45",SPC
24-Jun,AW13,143D,SPC0189,ITI0290,ITI,"11,00","1,70","30,00","20,00","2,00","8,00","0,00","0,00","0,00","0,00","2,00","10,00","12,00","12,00","100,00","80,00","400,00",80,Rp1.865.792,Rp462.850,Rp1.313.024,Rp3.641.666,Rp2.142.156,"1,70","0,21","10,00","47,06",SPC
25-Jun,AW10,127D,DEC0042,ITI0241,ITI,"21,08","4,06","40,00","15,00","2,00","17,00","2,00","0,00","0,00","0,00","2,00","19,00","23,00","23,00","100,00","80,95","730,00",140,Rp3.334.040,Rp832.612,Rp2.141.949,Rp6.308.601,Rp1.553.843,"4,06","0,24","8,24","34,48",DEC
25-Jun,AW10,121A,DED0018,ITI0155,ITI,"22,00","5,88","40,00","15,00","1,00","21,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","95,45","800,00",190,Rp3.394.524,Rp807.732,Rp2.787.624,Rp6.989.880,Rp1.188.755,"5,88","0,28","9,05","32,31",DED
25-Jun,AW10,123P,DEM0040,ITI0152,ITI,"21,08","4,77","40,00","15,00","4,00","17,00","0,00","2,00","0,00","0,00","0,00","21,00","21,00","23,00","91,30","80,95","659,00",160,Rp1.773.831,Rp776.946,Rp1.873.961,Rp4.424.738,Rp927.618,"4,77","0,28","9,41","33,54",DEM
25-Jun,AW10,132G,DEM0047,ITI0114,ITI,"7,33","1,00","40,00","15,00","1,00","7,00","0,00","0,00","0,00","0,00","0,00","8,00","8,00","8,00","100,00","87,50","320,00",70,Rp730.401,Rp411.360,Rp771.631,Rp1.913.392,Rp1.913.392,"1,00","0,14","10,00","70,00",DEM
25-Jun,AW10,132B,DEM0047,ITI0114,ITI,"10,54","2,09","40,00","15,00","2,00","7,00","0,50","0,00","0,00","0,00","2,00","9,00","11,50","11,50","100,00","73,68","340,00",80,Rp730.401,Rp375.007,Rp771.631,Rp1.877.039,Rp898.105,"2,09","0,30","11,43","38,28",DEM
25-Jun,AW10,133G,SPC0209,ITI0012,ITI,"11,00","1,70","40,00","20,00","3,00","7,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","58,33","301,00",80,Rp1.632.568,Rp296.610,Rp1.148.896,Rp3.078.074,Rp1.810.632,"1,70","0,24","11,43","47,06",SPC
25-Jun,AW10,134F,SPC0117,ITI0117,ITI,"11,00","1,50","40,00","20,00","2,00","8,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","66,67","450,00",65,Rp1.865.792,Rp290.790,Rp1.313.024,Rp3.469.606,Rp2.313.071,"1,50","0,19","8,13","43,33",SPC
25-Jun,AW10,134F,SPC0117,ITI0197,ITI,"11,00","1,95","40,00","20,00","2,00","8,00","2,00","0,00","0,00","0,00","0,00","10,00","12,00","12,00","100,00","66,67","320,00",52,Rp1.865.792,Rp449.979,Rp1.313.024,Rp3.628.795,Rp1.860.921,"1,95","0,24","6,50","26,67",SPC
25-Jun,AW10,134B,SPC0140,ITI0136,ITI,"22,00","4,28","40,00","20,00","3,00","18,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","75,00","900,00",190,Rp4.198.032,Rp753.222,Rp2.954.304,Rp7.905.558,Rp1.847.093,"4,28","0,24","10,56","44,39",SPC
25-Jun,AW10,125C2,SPE0013,ITI0169,ITI,"22,00","4,14","40,00","15,00","0,50","21,00","0,50","0,00","0,00","0,00","2,00","21,50","24,00","24,00","100,00","95,45","960,00",0,Rp3.360,Rp896.212,Rp6.434.568,Rp7.334.140,Rp1.771.531,"4,14","0,20","0,00","0,00",SPE
25-Jun,AW10,133D,SPC0115,ITI0179,ITI,"22,00","3,10","40,00","20,00","3,00","18,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","75,00","720,00",129,Rp4.198.032,Rp717.540,Rp2.954.304,Rp7.869.876,Rp2.538.670,"3,10","0,17","7,17","41,61",SPC
25-Jun,AW10,120G,SPC0220,ITI0237,ITI,"22,00","5,24","40,00","15,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","980,00",135,Rp4.664.480,Rp814.200,Rp3.282.560,Rp8.761.240,Rp1.671.992,"5,24","0,26","6,75","25,76",SPC
25-Jun,AW10,122B,SPC0207,ITI0273,ITI,"22,00","5,33","40,00","15,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","950,00",167,Rp4.664.480,Rp795.028,Rp3.282.560,Rp8.742.068,Rp1.640.163,"5,33","0,27","8,35","31,33",SPC
25-Jun,AW10,120N,SPC0222,ITI0285,ITI,"22,00","5,60","40,00","15,00","2,00","20,00","0,00","0,00","0,00","2,00","0,00","22,00","24,00","24,00","100,00","83,33","900,00",145,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","7,25","25,89",SPC
25-Jun,AW10,120I,SPC0221,ITI0286,ITI,"21,08","5,60","40,00","15,00","1,00","20,00","0,00","0,00","0,00","2,00","0,00","21,00","23,00","23,00","100,00","86,96","800,00",135,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","6,75","24,11",SPC
25-Jun,AW10,123D,SPE0014,ITI0292,ITI,"22,00","5,25","40,00","15,00","2,00","22,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","91,67","1.040,00",0,Rp3.520,Rp798.706,Rp6.740.976,Rp7.543.202,Rp1.436.800,"5,25","0,24","0,00","0,00",SPE
25-Jun,AW11,139N,SPC0188,BTI0028,BTI,"22,00","5,60","40,00","18,00","2,00","20,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","90,91","800,00",161,Rp4.664.480,Rp801.264,Rp3.282.560,Rp8.748.304,Rp1.562.197,"5,60","0,28","8,05","28,75",SPC
25-Jun,AW11,138F,SPC0114,BTI0035,BTI,"22,00","3,45","30,00","20,00","9,00","15,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","62,50","425,00",118,Rp3.498.360,Rp797.251,Rp2.461.920,Rp6.757.531,Rp1.958.705,"3,45","0,23","7,87","34,20",SPC
25-Jun,AW11,137A,DEC0033,BTI0037,BTI,"22,00","4,23","40,00","18,00","8,00","16,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","66,67","620,00",194,Rp3.137.920,Rp807.569,Rp2.015.952,Rp5.961.441,Rp1.409.324,"4,23","0,26","12,13","45,86",DEC
25-Jun,AW11,142F,DEC0039,BTI0038,BTI,"33,00","3,16","33,67","18,00","15,00","16,00","0,00","0,00","0,00","0,00","5,00","31,00","36,00","36,00","100,00","51,61","820,00",203,Rp3.137.920,Rp970.444,Rp2.015.952,Rp6.124.316,Rp1.938.075,"2,11","0,20","12,69","64,24",DEC
25-Jun,AW11,130B,DEM0038,BTI0054,BTI,"17,42","1,66","40,00","18,00","3,00","6,00","2,00","6,00","0,00","0,00","2,00","9,00","13,00","19,00","68,42","54,55","277,00",64,Rp626.058,Rp742.674,Rp661.398,Rp2.030.130,Rp1.222.970,"1,66","0,28","10,67","38,55",DEM
25-Jun,AW11,140F,DED0028,BTI0083,BTI,"22,00","4,45","40,00","19,50","5,00","19,00","0,00","0,00","0,00","0,00","0,00","24,00","24,00","24,00","100,00","79,17","1.032,00",208,Rp3.071.236,Rp568.896,Rp2.522.136,Rp6.162.268,Rp1.384.779,"4,45","0,23","10,95","46,74",DED
25-Jun,AW11,142C,DEM0043,BTI0084,BTI,"22,00","4,14","30,00","20,00","4,00","19,00","1,00","0,00","0,00","0,00","0,00","23,00","24,00","24,00","100,00","79,17","760,00",190,Rp1.982.517,Rp797.310,Rp2.094.427,Rp4.874.254,Rp1.177.356,"4,14","0,22","10,00","45,89",DEM
25-Jun,AW11,135C,DEC0044,ITI0011,ITI,"22,00","5,88","40,00","18,00","1,00","21,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","95,45","1.080,00",219,Rp4.118.520,Rp810.189,Rp2.645.938,Rp7.574.647,Rp1.288.205,"5,88","0,28","10,43","37,24",DEC
25-Jun,AW11,131B,DEM0044,ITI0010,ITI,"11,00","1,50","40,00","20,00","1,00","6,50","3,00","0,00","1,50","0,00","0,00","7,50","10,50","12,00","87,50","61,90","280,00",72,Rp678.230,Rp281.790,Rp716.516,Rp1.676.536,Rp1.117.691,"1,50","0,23","11,08","48,00",DEM
25-Jun,AW11,131B,DEM0040,ITI0010,ITI,"11,00","1,96","40,00","20,00","0,20","7,30","2,50","0,00","0,00","0,00","2,00","7,50","12,00","12,00","100,00","73,00","292,00",81,Rp761.704,Rp450.384,Rp804.702,Rp2.016.790,Rp1.028.974,"1,96","0,27","11,10","41,33",DEM
25-Jun,AW11,136B1,DEM0041,ITI0178,ITI,"22,00","2,46","40,00","18,00","2,00","9,00","1,00","0,00","0,00","10,00","2,00","11,00","24,00","24,00","100,00","40,91","405,00",91,Rp939.087,Rp680.976,Rp992.097,Rp2.612.160,Rp1.061.854,"2,46","0,27","10,11","36,99",DEM
25-Jun,AW11,137D,SPC0061,ITI0007,ITI,"22,00","5,05","30,00","20,00","4,00","18,00","2,00","0,00","0,00","0,00","0,00","22,00","24,00","24,00","100,00","75,00","720,00",126,Rp4.198.032,Rp796.410,Rp2.954.304,Rp7.948.746,Rp1.574.009,"5,05","0,28","7,00","24,95",SPC
25-Jun,AW11,129C,SPC0113,ITI0009,ITI,"22,00","4,98","40,00","18,00","3,00","18,00","1,00","0,00","0,00","0,00","2,00","21,00","24,00","24,00","100,00","81,82","710,00",110,Rp4.198.032,Rp864.697,Rp2.954.304,Rp8.017.033,Rp1.609.846,"4,98","0,28","6,11","22,09",SPC
25-Jun,AW11,135G,SPC0099,ITI0236,ITI,"22,00","5,74","40,00","18,00","1,50","20,50","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","93,18","860,00",168,Rp4.781.092,Rp804.498,Rp3.364.626,Rp8.950.216,Rp1.559.271,"5,74","0,28","8,20","29,27",SPC
25-Jun,AW11,124G,SPE0019,ITI0293,ITI,"22,00","5,35","40,00","21,00","3,00","19,00","0,00","0,00","0,00","0,00","2,00","22,00","24,00","24,00","100,00","86,36","770,00",0,Rp3.040,Rp943.436,Rp5.821.752,Rp6.768.228,Rp1.265.089,"5,35","0,28","0,00","0,00",SPE
25-Jun,AW12,145F2,SPC0093,BTI0029,BTI,"22,00","4,80","30,00","19,00","2,00","19,00","3,00","0,00","0,00","0,00","0,00","21,00","24,00","24,00","100,00","79,17","950,00",170,Rp4.431.256,Rp824.190,Rp3.118.432,Rp8.373.878,Rp1.744.558,"4,80","0,25","8,95","35,42",SPC
25-Jun,AW12,145M,DED0027,BTI0044,BTI,"22,00","5,70","40,00","22,00","2,00","20,00","0,00","0,00","0,00","2,00","0,00","22,00","24,00","24,00","100,00","83,33","1.010,00",200,Rp3.232.880,Rp804.627,Rp2.654.880,Rp6.692.387,Rp1.174.103,"5,70","0,29","10,00","35,09",DED
25-Jun,AW12,139M,SPC0094,BTI0059,BTI,"11,00","2,27","40,00","23,00","1,00","8,00","0,00","0,00","0,00","3,00","0,00","9,00","12,00","12,00","100,00","66,67","390,00",64,Rp1.865.792,Rp299.578,Rp1.313.024,Rp3.478.394,Rp1.532.332,"2,27","0,28","8,00","28,19",SPC
25-Jun,AW12,139G,SPC0094,BTI0059,BTI,"11,00","3,08","40,00","23,00","1,00","11,00","0,00","0,00","0,00","0,00","0,00","12,00","12,00","12,00","100,00","91,67","484,00",72,Rp2.565.464,Rp495.912,Rp1.805.408,Rp4.866.784,Rp1.580.125,"3,08","0,28","6,55","23,38",SPC
25-Jun,AW12,155G1,DEC0035,ITI0170,ITI,"11,00","1,82","30,00","22,00","1,00","7,00","0,00","0,00","0,00","4,00","0,00","8,00","12,00","12,00","100,00","58,33","330,00",50,Rp1.372.840,Rp303.196,Rp881.979,Rp2.558.015,Rp1.405.503,"1,82","0,26","7,14","27,47",DEC
25-Jun,AW12,144I,DED0023,ITI0181,ITI,"11,00","2,90","40,00","23,00","1,00","10,00","0,00","0,00","0,00","1,00","0,00","11,00","12,00","12,00","100,00","83,33","500,00",100,Rp1.616.440,Rp488.595,Rp1.327.440,Rp3.432.475,Rp1.183.612,"2,90","0,29","10,00","34,48",DED
25-Jun,AW12,144E,DED0023,ITI0181,ITI,"9,17","1,45","40,00","23,00","1,00","5,00","0,00","2,00","0,00","2,00","0,00","6,00","8,00","10,00","80,00","62,50","290,00",50,Rp808.220,Rp280.636,Rp663.720,Rp1.752.576,Rp1.208.673,"1,45","0,29","10,00","34,48",DED
25-Jun,AW12,145B,DEM0039,ITI0077,ITI,"20,17","4,60","40,00","20,50","3,00","16,00","0,00","3,00","0,00","0,00","0,00","19,00","19,00","22,00","86,36","84,21","800,00",160,Rp1.669.488,Rp775.005,Rp1.763.728,Rp4.208.221,Rp914.831,"4,60","0,29","10,00","34,78",DEM
25-Jun,AW12,157H,SPC0141,ITI0034,ITI,"11,00","2,00","40,00","19,00","1,00","10,00","1,00","0,00","0,00","0,00","0,00","11,00","12,00","12,00","100,00","83,33","470,00",120,Rp2.332.240,Rp452.010,Rp1.641.280,Rp4.425.530,Rp2.212.765,"2,00","0,20","12,00","60,00",SPC
25-Jun,AW12,145G,SPC0162,ITI0073,ITI,"22,00","4,00","30,00","20,00","2,00","18,00","2,00","0,00","0,00","0,00","2,00","20,00","24,00","24,00","100,00","81,82","870,00",185,Rp4.198.032,Rp787.850,Rp2.954.304,Rp7.940.186,Rp1.985.047,"4,00","0,22","10,28","46,25",SPC
25-Jun,AW12,147G,SPC0223,ITI0079,ITI,"22,00","4,40","30,00","22,00","2,00","15,00","3,00","0,00","0,00","4,00","0,00","17,00","24,00","24,00","100,00","62,50","730,00",136,Rp3.498.360,Rp821.230,Rp2.461.920,Rp6.781.510,Rp1.541.252,"4,40","0,29","9,07","30,91",SPC
25-Jun,AW12,156M,SPC0137,ITI0084,ITI,"10,08","2,52","40,00","20,00","1,00","9,00","1,00","0,00","0,00","0,00","0,00","10,00","11,00","11,00","100,00","81,82","400,00",80,Rp2.099.016,Rp473.148,Rp1.477.152,Rp4.049.316,Rp1.606.871,"2,52","0,28","8,89","31,75",SPC
25-Jun,AW12,156D1,SPC0137,ITI0084,ITI,"11,00","1,98","40,00","20,00","1,00","7,00","0,00","0,00","0,00","0,00","4,00","8,00","12,00","12,00","100,00","87,50","350,00",70,Rp1.632.568,Rp371.806,Rp1.148.896,Rp3.153.270,Rp1.592.561,"1,98","0,28","10,00","35,35",SPC
25-Jun,AW12,156J,SPC0116,ITI0111,ITI,"22,00","3,98","30,00","20,00","2,00","14,00","5,00","0,00","0,00","3,00","0,00","16,00","24,00","24,00","100,00","58,33","610,00",140,Rp3.265.136,Rp786.532,Rp2.297.792,Rp6.349.460,Rp1.595.342,"3,98","0,28","10,00","35,18",SPC
25-Jun,AW12,146C,SPC0218,ITI0153,ITI,"19,25","4,20","40,00","20,00","2,00","15,00","0,00","0,00","0,00","0,00","4,00","17,00","21,00","21,00","100,00","88,24","750,00",130,Rp3.498.360,Rp839.457,Rp2.461.920,Rp6.799.737,Rp1.618.985,"4,20","0,28","8,67","30,95",SPC
